hidden_layers,activation,solver,max_iter,accuracy,f1_score,cv_mean,cv_std,cv_fold_1,cv_fold_2,cv_fold_3,validation_fraction,n_iter_no_change,learning_rate,alpha,batch_size,learning_rate_init,momentum,nesterovs_momentum,early_stopping,tol,n_iter_,n_layers_,n_outputs_,timestamp
"(100, 50)",relu,lbfgs,200,1.0,1.0,0.6493875327908941,0.015425026211357861,0.6384803921568627,0.6384803921568627,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,38,4,1,2024-12-27 02:02:57.992976
"(100, 50)",relu,lbfgs,500,1.0,1.0,0.6493875327908941,0.015425026211357861,0.6384803921568627,0.6384803921568627,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,38,4,1,2024-12-27 02:02:58.247340
"(100, 50)",relu,lbfgs,1000,1.0,1.0,0.6493875327908941,0.015425026211357861,0.6384803921568627,0.6384803921568627,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,38,4,1,2024-12-27 02:02:58.723302
"(100, 50)",relu,lbfgs,2000,1.0,1.0,0.6493875327908941,0.015425026211357861,0.6384803921568627,0.6384803921568627,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,38,4,1,2024-12-27 02:02:58.996511
"(200,)",tanh,lbfgs,200,1.0,1.0,0.5987402661834811,0.032140888780175,0.6220151426907397,0.553290623179965,0.6209150326797386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,24,3,1,2024-12-27 02:02:19.141349
"(200,)",tanh,lbfgs,500,1.0,1.0,0.5987402661834811,0.032140888780175,0.6220151426907397,0.553290623179965,0.6209150326797386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,24,3,1,2024-12-27 02:02:19.410660
"(200,)",tanh,lbfgs,1000,1.0,1.0,0.5987402661834811,0.032140888780175,0.6220151426907397,0.553290623179965,0.6209150326797386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,24,3,1,2024-12-27 02:02:19.656560
"(200,)",tanh,lbfgs,2000,1.0,1.0,0.5987402661834811,0.032140888780175,0.6220151426907397,0.553290623179965,0.6209150326797386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,24,3,1,2024-12-27 02:02:19.909982
"(300,)",logistic,lbfgs,200,1.0,1.0,0.6407642378169424,0.03307903573144336,0.5947802197802198,0.6563106796116505,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,41,3,1,2024-12-27 02:02:47.971082
"(300,)",logistic,lbfgs,500,1.0,1.0,0.6407642378169424,0.03307903573144336,0.5947802197802198,0.6563106796116505,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,41,3,1,2024-12-27 02:02:48.622470
"(300,)",logistic,lbfgs,1000,1.0,1.0,0.6407642378169424,0.03307903573144336,0.5947802197802198,0.6563106796116505,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,41,3,1,2024-12-27 02:02:49.305269
"(300,)",logistic,lbfgs,2000,1.0,1.0,0.6407642378169424,0.03307903573144336,0.5947802197802198,0.6563106796116505,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,41,3,1,2024-12-27 02:02:49.959190
"(300,)",identity,lbfgs,200,1.0,1.0,0.5935475570923413,0.05864256816442,0.5799352750809061,0.529505582137161,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,53,3,1,2024-12-27 02:02:53.494233
"(300,)",identity,lbfgs,500,1.0,1.0,0.5935475570923413,0.05864256816442,0.5799352750809061,0.529505582137161,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,53,3,1,2024-12-27 02:02:54.090946
"(300,)",identity,lbfgs,1000,1.0,1.0,0.5935475570923413,0.05864256816442,0.5799352750809061,0.529505582137161,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,53,3,1,2024-12-27 02:02:54.689059
"(300,)",identity,lbfgs,2000,1.0,1.0,0.5935475570923413,0.05864256816442,0.5799352750809061,0.529505582137161,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,53,3,1,2024-12-27 02:02:55.314241
"(300,)",tanh,lbfgs,200,1.0,1.0,0.6383841325309002,0.02393135733687144,0.6722222222222223,0.6220151426907397,0.6209150326797386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,23,3,1,2024-12-27 02:02:40.861276
"(300,)",tanh,lbfgs,500,1.0,1.0,0.6383841325309002,0.02393135733687144,0.6722222222222223,0.6220151426907397,0.6209150326797386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,23,3,1,2024-12-27 02:02:41.193383
"(300,)",tanh,lbfgs,1000,1.0,1.0,0.6383841325309002,0.02393135733687144,0.6722222222222223,0.6220151426907397,0.6209150326797386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,23,3,1,2024-12-27 02:02:41.540064
"(300,)",tanh,lbfgs,2000,1.0,1.0,0.6383841325309002,0.02393135733687144,0.6722222222222223,0.6220151426907397,0.6209150326797386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,23,3,1,2024-12-27 02:02:41.868801
"(200,)",logistic,lbfgs,200,1.0,1.0,0.6269343722835241,0.052427650515117226,0.553290623179965,0.6563106796116505,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,43,3,1,2024-12-27 02:02:24.519658
"(200,)",logistic,lbfgs,500,1.0,1.0,0.6269343722835241,0.052427650515117226,0.553290623179965,0.6563106796116505,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,43,3,1,2024-12-27 02:02:25.114035
"(200,)",logistic,lbfgs,1000,1.0,1.0,0.6269343722835241,0.052427650515117226,0.553290623179965,0.6563106796116505,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,43,3,1,2024-12-27 02:02:25.724642
"(200,)",logistic,lbfgs,2000,1.0,1.0,0.6269343722835241,0.052427650515117226,0.553290623179965,0.6563106796116505,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,43,3,1,2024-12-27 02:02:26.445996
"(200,)",identity,lbfgs,200,1.0,1.0,0.6202813886150107,0.042935505412524104,0.5661764705882353,0.62346588119784,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,68,3,1,2024-12-27 02:02:29.423221
"(200,)",identity,lbfgs,500,1.0,1.0,0.6202813886150107,0.042935505412524104,0.5661764705882353,0.62346588119784,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,68,3,1,2024-12-27 02:02:29.918852
"(200,)",identity,lbfgs,1000,1.0,1.0,0.6202813886150107,0.042935505412524104,0.5661764705882353,0.62346588119784,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,68,3,1,2024-12-27 02:02:30.590360
"(200,)",identity,lbfgs,2000,1.0,1.0,0.6202813886150107,0.042935505412524104,0.5661764705882353,0.62346588119784,0.6712018140589568,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,68,3,1,2024-12-27 02:02:31.283099
"(300,)",relu,lbfgs,200,1.0,1.0,0.6105998442505587,0.07874762381671833,0.6907396622015143,0.5035598705501618,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,28,3,1,2024-12-27 02:02:34.936954
"(300,)",relu,lbfgs,500,1.0,1.0,0.6105998442505587,0.07874762381671833,0.6907396622015143,0.5035598705501618,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,28,3,1,2024-12-27 02:02:35.341312
"(300,)",relu,lbfgs,1000,1.0,1.0,0.6105998442505587,0.07874762381671833,0.6907396622015143,0.5035598705501618,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,28,3,1,2024-12-27 02:02:35.944167
"(300,)",relu,lbfgs,2000,1.0,1.0,0.6105998442505587,0.07874762381671833,0.6907396622015143,0.5035598705501618,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,28,3,1,2024-12-27 02:02:36.337188
"(10, 10, 5)",relu,lbfgs,200,1.0,1.0,0.6027800301101273,0.0844684536214649,0.5947802197802198,0.5035598705501618,0.71,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,84,5,1,2024-12-27 02:01:19.448860
"(10, 10, 5)",relu,lbfgs,500,1.0,1.0,0.6027800301101273,0.0844684536214649,0.5947802197802198,0.5035598705501618,0.71,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,84,5,1,2024-12-27 02:01:19.655228
"(10, 10, 5)",relu,lbfgs,1000,1.0,1.0,0.6027800301101273,0.0844684536214649,0.5947802197802198,0.5035598705501618,0.71,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,84,5,1,2024-12-27 02:01:19.858348
"(10, 10, 5)",relu,lbfgs,2000,1.0,1.0,0.6027800301101273,0.0844684536214649,0.5947802197802198,0.5035598705501618,0.71,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,84,5,1,2024-12-27 02:01:20.071200
"(500, 250, 125, 60)",tanh,lbfgs,200,1.0,1.0,0.6329644430871764,0.02059270765902572,0.6384803921568627,0.6549707602339181,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,24,6,1,2024-12-27 02:12:14.845431
"(500, 250, 125, 60)",tanh,lbfgs,500,1.0,1.0,0.6329644430871764,0.02059270765902572,0.6384803921568627,0.6549707602339181,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,24,6,1,2024-12-27 02:12:16.574962
"(500, 250, 125, 60)",tanh,lbfgs,1000,1.0,1.0,0.6329644430871764,0.02059270765902572,0.6384803921568627,0.6549707602339181,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,24,6,1,2024-12-27 02:12:18.315720
"(500, 250, 125, 60)",tanh,lbfgs,2000,1.0,1.0,0.6329644430871764,0.02059270765902572,0.6384803921568627,0.6549707602339181,0.6054421768707483,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,24,6,1,2024-12-27 02:12:20.056491
"(10, 10, 10)",tanh,lbfgs,2000,0.9943181818181818,0.9907829274679235,0.591461129906508,0.07225033566703105,0.5661764705882353,0.5183673469387755,0.6898395721925134,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,249,5,1,2024-12-27 02:01:34.237871
"(10, 10, 10)",tanh,lbfgs,200,0.9943181818181818,0.9907829274679235,0.5960473980707316,0.0709242853978645,0.5799352750809061,0.5183673469387755,0.6898395721925134,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,200,5,1,2024-12-27 02:01:33.479074
"(10, 10, 10)",tanh,lbfgs,500,0.9943181818181818,0.9907829274679235,0.591461129906508,0.07225033566703105,0.5661764705882353,0.5183673469387755,0.6898395721925134,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,249,5,1,2024-12-27 02:01:33.733637
"(10, 10, 10)",tanh,lbfgs,1000,0.9943181818181818,0.9907829274679235,0.591461129906508,0.07225033566703105,0.5661764705882353,0.5183673469387755,0.6898395721925134,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,249,5,1,2024-12-27 02:01:33.983658
"(10, 10, 20)",relu,lbfgs,2000,0.9943181818181818,0.9905655320289467,0.6136337187595821,0.024507522007361372,0.5799352750809061,0.62346588119784,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,59,5,1,2024-12-27 02:01:52.212583
"(10, 10, 20)",relu,lbfgs,1000,0.9943181818181818,0.9905655320289467,0.6136337187595821,0.024507522007361372,0.5799352750809061,0.62346588119784,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,59,5,1,2024-12-27 02:01:52.024814
"(10, 10, 10)",logistic,lbfgs,200,0.9943181818181818,0.9905655320289467,0.5895642701525055,0.03475183879383082,0.5411111111111111,0.6066666666666667,0.6209150326797386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,200,5,1,2024-12-27 02:01:36.240658
"(10, 10, 20)",relu,lbfgs,200,0.9943181818181818,0.9905655320289467,0.6136337187595821,0.024507522007361372,0.5799352750809061,0.62346588119784,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,59,5,1,2024-12-27 02:01:51.650410
"(10, 10, 20)",relu,lbfgs,500,0.9943181818181818,0.9905655320289467,0.6136337187595821,0.024507522007361372,0.5799352750809061,0.62346588119784,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,59,5,1,2024-12-27 02:01:51.836138
"(10, 10, 15)",logistic,lbfgs,200,0.9886363636363636,0.9809027777777778,0.6387774446348119,0.04816615942242117,0.5799352750809061,0.6384803921568627,0.6979166666666667,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,200,5,1,2024-12-27 02:01:46.976819
"(10, 10, 5)",logistic,lbfgs,200,0.9886363636363636,0.9809027777777778,0.5847547716587964,0.033006740986153686,0.5411111111111111,0.5922381711855396,0.6209150326797386,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,200,5,1,2024-12-27 02:01:24.288433
"(300, 150, 75, 35)",tanh,adam,200,0.9772727272727273,0.9627039627039627,0.5175092860239399,0.09814822055580646,0.4485981308411215,0.6563106796116505,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,30,6,1,2024-12-27 02:09:06.439677
"(300, 150, 75, 35)",tanh,adam,2000,0.9772727272727273,0.9627039627039627,0.5175092860239399,0.09814822055580646,0.4485981308411215,0.6563106796116505,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,30,6,1,2024-12-27 02:09:07.714250
"(400, 200, 100)",tanh,adam,1000,0.9772727272727273,0.9627039627039627,0.5753149566404793,0.09137370098951043,0.6220151426907397,0.6563106796116505,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,31,5,1,2024-12-27 02:06:56.010614
"(400, 200, 100)",tanh,adam,2000,0.9772727272727273,0.9627039627039627,0.5753149566404793,0.09137370098951043,0.6220151426907397,0.6563106796116505,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,31,5,1,2024-12-27 02:06:56.531402
"(300, 150, 75, 35)",tanh,adam,500,0.9772727272727273,0.9627039627039627,0.5175092860239399,0.09814822055580646,0.4485981308411215,0.6563106796116505,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,30,6,1,2024-12-27 02:09:06.864671
"(400, 200, 100)",tanh,adam,200,0.9772727272727273,0.9627039627039627,0.5753149566404793,0.09137370098951043,0.6220151426907397,0.6563106796116505,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,31,5,1,2024-12-27 02:06:54.965277
"(400, 200, 100)",tanh,adam,500,0.9772727272727273,0.9627039627039627,0.5753149566404793,0.09137370098951043,0.6220151426907397,0.6563106796116505,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,31,5,1,2024-12-27 02:06:55.480208
"(300, 150, 75, 35)",tanh,adam,1000,0.9772727272727273,0.9627039627039627,0.5175092860239399,0.09814822055580646,0.4485981308411215,0.6563106796116505,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,30,6,1,2024-12-27 02:09:07.293451
"(200, 100, 50, 25)",tanh,adam,500,0.9772727272727273,0.960845383759733,0.5024510317133491,0.07615950278663818,0.4485981308411215,0.4485981308411215,0.6101568334578044,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,34,6,1,2024-12-27 02:08:20.984828
"(200, 100, 50, 25)",tanh,adam,1000,0.9772727272727273,0.960845383759733,0.5024510317133491,0.07615950278663818,0.4485981308411215,0.4485981308411215,0.6101568334578044,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,34,6,1,2024-12-27 02:08:21.290623
"(200, 100, 50, 25)",tanh,adam,200,0.9772727272727273,0.960845383759733,0.5024510317133491,0.07615950278663818,0.4485981308411215,0.4485981308411215,0.6101568334578044,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,34,6,1,2024-12-27 02:08:20.687582
"(200, 100, 50, 25)",tanh,adam,2000,0.9772727272727273,0.960845383759733,0.5024510317133491,0.07615950278663818,0.4485981308411215,0.4485981308411215,0.6101568334578044,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,34,6,1,2024-12-27 02:08:21.590925
"(200, 100)",relu,adam,1000,0.9715909090909091,0.9516669412863183,0.4482717697670969,0.000461544257116263,0.4485981308411215,0.4485981308411215,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,45,4,1,2024-12-27 02:03:14.022264
"(200, 100)",relu,adam,500,0.9715909090909091,0.9516669412863183,0.4482717697670969,0.000461544257116263,0.4485981308411215,0.4485981308411215,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,45,4,1,2024-12-27 02:03:13.797702
"(200, 100)",relu,adam,200,0.9715909090909091,0.9516669412863183,0.4482717697670969,0.000461544257116263,0.4485981308411215,0.4485981308411215,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,45,4,1,2024-12-27 02:03:13.575924
"(200, 100)",relu,adam,2000,0.9715909090909091,0.9516669412863183,0.4482717697670969,0.000461544257116263,0.4485981308411215,0.4485981308411215,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,45,4,1,2024-12-27 02:03:14.248917
"(300,)",tanh,adam,500,0.9431818181818182,0.8938223938223938,0.4885463979345643,0.06462322274114583,0.5799352750809061,0.44339622641509435,0.4423076923076923,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,45,3,1,2024-12-27 02:02:36.820588
"(300,)",tanh,adam,2000,0.9431818181818182,0.8938223938223938,0.4885463979345643,0.06462322274114583,0.5799352750809061,0.44339622641509435,0.4423076923076923,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,45,3,1,2024-12-27 02:02:37.297092
"(300,)",tanh,adam,200,0.9431818181818182,0.8938223938223938,0.4885463979345643,0.06462322274114583,0.5799352750809061,0.44339622641509435,0.4423076923076923,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,45,3,1,2024-12-27 02:02:36.578197
"(300,)",tanh,adam,1000,0.9431818181818182,0.8938223938223938,0.4885463979345643,0.06462322274114583,0.5799352750809061,0.44339622641509435,0.4423076923076923,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,45,3,1,2024-12-27 02:02:37.060276
"(500, 250, 125, 60)",tanh,adam,1000,0.9318181818181818,0.8687546607009694,0.6048257998743436,0.07773163045893543,0.5245421245421246,0.5799352750809061,0.71,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,26,6,1,2024-12-27 02:12:02.388099
"(500, 250, 125, 60)",tanh,adam,500,0.9318181818181818,0.8687546607009694,0.6048257998743436,0.07773163045893543,0.5245421245421246,0.5799352750809061,0.71,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,26,6,1,2024-12-27 02:12:01.678152
"(200, 100)",tanh,adam,1000,0.9318181818181818,0.8687546607009694,0.5115654205607476,0.08904919510737128,0.4485981308411215,0.4485981308411215,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,33,4,1,2024-12-27 02:03:20.069643
"(500, 250, 125, 60)",tanh,adam,2000,0.9318181818181818,0.8687546607009694,0.6048257998743436,0.07773163045893543,0.5245421245421246,0.5799352750809061,0.71,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,26,6,1,2024-12-27 02:12:03.092735
"(500, 250, 125, 60)",tanh,adam,200,0.9318181818181818,0.8687546607009694,0.6048257998743436,0.07773163045893543,0.5245421245421246,0.5799352750809061,0.71,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,26,6,1,2024-12-27 02:12:00.958332
"(200, 100)",tanh,adam,200,0.9318181818181818,0.8687546607009694,0.5115654205607476,0.08904919510737128,0.4485981308411215,0.4485981308411215,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,33,4,1,2024-12-27 02:03:19.566646
"(200, 100)",tanh,adam,500,0.9318181818181818,0.8687546607009694,0.5115654205607476,0.08904919510737128,0.4485981308411215,0.4485981308411215,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,33,4,1,2024-12-27 02:03:19.817018
"(200, 100)",tanh,adam,2000,0.9318181818181818,0.8687546607009694,0.5115654205607476,0.08904919510737128,0.4485981308411215,0.4485981308411215,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,33,4,1,2024-12-27 02:03:20.329033
"(300,)",relu,adam,200,0.8806818181818182,0.7421695151726544,0.4359839816933639,0.0044727947895107385,0.4329519450800915,0.4326923076923077,0.4423076923076923,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,38,3,1,2024-12-27 02:02:31.473839
"(300,)",relu,adam,2000,0.8806818181818182,0.7421695151726544,0.4359839816933639,0.0044727947895107385,0.4329519450800915,0.4326923076923077,0.4423076923076923,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,38,3,1,2024-12-27 02:02:32.027138
"(300,)",relu,adam,1000,0.8806818181818182,0.7421695151726544,0.4359839816933639,0.0044727947895107385,0.4329519450800915,0.4326923076923077,0.4423076923076923,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,38,3,1,2024-12-27 02:02:31.850752
"(300,)",relu,adam,500,0.8806818181818182,0.7421695151726544,0.4359839816933639,0.0044727947895107385,0.4329519450800915,0.4326923076923077,0.4423076923076923,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,38,3,1,2024-12-27 02:02:31.674679
"(300, 150, 75, 35)",identity,adam,2000,0.8693181818181818,0.7363038238551235,0.5407065778874012,0.027748327582006106,0.5137362637362637,0.529505582137161,0.5788778877887789,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,31,6,1,2024-12-27 02:09:49.636282
"(300, 150, 75, 35)",identity,adam,200,0.8693181818181818,0.7363038238551235,0.5407065778874012,0.027748327582006106,0.5137362637362637,0.529505582137161,0.5788778877887789,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,31,6,1,2024-12-27 02:09:48.646957
"(300, 150, 75, 35)",identity,adam,500,0.8693181818181818,0.7363038238551235,0.5407065778874012,0.027748327582006106,0.5137362637362637,0.529505582137161,0.5788778877887789,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,31,6,1,2024-12-27 02:09:48.981612
"(300, 150, 75, 35)",identity,adam,1000,0.8693181818181818,0.7363038238551235,0.5407065778874012,0.027748327582006106,0.5137362637362637,0.529505582137161,0.5788778877887789,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,31,6,1,2024-12-27 02:09:49.309070
"(200, 100)",identity,adam,1000,0.8522727272727273,0.6864035087719298,0.5026935641448372,0.09555203348528933,0.44339622641509435,0.42718446601941745,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,28,4,1,2024-12-27 02:03:43.362890
"(200, 100)",identity,adam,500,0.8522727272727273,0.6864035087719298,0.5026935641448372,0.09555203348528933,0.44339622641509435,0.42718446601941745,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,28,4,1,2024-12-27 02:03:43.167575
"(200, 100)",identity,adam,200,0.8522727272727273,0.6864035087719298,0.5026935641448372,0.09555203348528933,0.44339622641509435,0.42718446601941745,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,28,4,1,2024-12-27 02:03:42.971390
"(200, 100)",identity,adam,2000,0.8522727272727273,0.6864035087719298,0.5026935641448372,0.09555203348528933,0.44339622641509435,0.42718446601941745,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,28,4,1,2024-12-27 02:03:43.555857
"(300,)",identity,adam,500,0.8522727272727273,0.6623376623376623,0.43561895273085255,0.014090570971815323,0.4158415841584158,0.44339622641509435,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,38,3,1,2024-12-27 02:02:50.298803
"(300,)",identity,adam,1000,0.8522727272727273,0.6623376623376623,0.43561895273085255,0.014090570971815323,0.4158415841584158,0.44339622641509435,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,38,3,1,2024-12-27 02:02:50.492344
"(300,)",identity,adam,2000,0.8522727272727273,0.6623376623376623,0.43561895273085255,0.014090570971815323,0.4158415841584158,0.44339622641509435,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,38,3,1,2024-12-27 02:02:50.660386
"(300,)",identity,adam,200,0.8522727272727273,0.6623376623376623,0.43561895273085255,0.014090570971815323,0.4158415841584158,0.44339622641509435,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,38,3,1,2024-12-27 02:02:50.126757
"(500, 250, 125, 60)",identity,sgd,1000,0.8409090909090909,0.6363636363636364,0.6130078663166899,0.08119772841130832,0.7206439393939394,0.5245421245421246,0.5938375350140056,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,102,6,1,2024-12-27 02:13:37.298683
"(500, 250, 125, 60)",identity,sgd,200,0.8409090909090909,0.6363636363636364,0.6130078663166899,0.08119772841130832,0.7206439393939394,0.5245421245421246,0.5938375350140056,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,102,6,1,2024-12-27 02:13:33.355972
"(500, 250, 125, 60)",identity,sgd,2000,0.8409090909090909,0.6363636363636364,0.6130078663166899,0.08119772841130832,0.7206439393939394,0.5245421245421246,0.5938375350140056,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,102,6,1,2024-12-27 02:13:39.283537
"(500, 250, 125, 60)",identity,sgd,500,0.8409090909090909,0.6363636363636364,0.6130078663166899,0.08119772841130832,0.7206439393939394,0.5245421245421246,0.5938375350140056,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,102,6,1,2024-12-27 02:13:35.307460
"(100, 50, 25)",identity,adam,2000,0.8409090909090909,0.621505376344086,0.4609746462687639,0.03879430633545164,0.5137362637362637,0.4215686274509804,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,28,5,1,2024-12-27 02:04:59.271457
"(100, 50, 25)",identity,adam,200,0.8409090909090909,0.621505376344086,0.4609746462687639,0.03879430633545164,0.5137362637362637,0.4215686274509804,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,28,5,1,2024-12-27 02:04:58.910797
"(100, 50, 25)",identity,adam,500,0.8409090909090909,0.621505376344086,0.4609746462687639,0.03879430633545164,0.5137362637362637,0.4215686274509804,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,28,5,1,2024-12-27 02:04:59.045135
