hidden_layers,activation,solver,max_iter,f1_score,cv_mean,cv_std
"(300, 150, 75)",identity,sgd,2500,0.468990948709353,0.43971178184492354,0.021296561551278567
"(300, 150, 75)",identity,sgd,3000,0.468990948709353,0.43971178184492354,0.021296561551278567
"(300, 150, 75)",identity,lbfgs,200,1.0,0.6282251250339608,0.134412603798678
"(300, 150, 75)",identity,lbfgs,2000,1.0,0.6282251250339608,0.134412603798678
"(300, 150, 75)",identity,lbfgs,2500,1.0,0.6282251250339608,0.134412603798678
"(300, 150, 75)",identity,lbfgs,3000,1.0,0.6282251250339608,0.134412603798678
"(400, 200, 100)",relu,adam,200,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(400, 200, 100)",relu,adam,2000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(400, 200, 100)",relu,adam,2500,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(400, 200, 100)",relu,adam,3000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(400, 200, 100)",relu,sgd,200,0.444794952681388,0.44473566308243734,0.007467224835291363
"(400, 200, 100)",relu,sgd,2000,0.444794952681388,0.44473566308243734,0.007467224835291363
"(400, 200, 100)",relu,sgd,2500,0.444794952681388,0.44473566308243734,0.007467224835291363
"(400, 200, 100)",relu,sgd,3000,0.444794952681388,0.44473566308243734,0.007467224835291363
"(400, 200, 100)",relu,lbfgs,200,1.0,0.6338108669756349,0.14133684852200223
"(400, 200, 100)",relu,lbfgs,2000,1.0,0.6338108669756349,0.14133684852200223
"(400, 200, 100)",relu,lbfgs,2500,1.0,0.6338108669756349,0.14133684852200223
"(400, 200, 100)",relu,lbfgs,3000,1.0,0.6338108669756349,0.14133684852200223
"(400, 200, 100)",tanh,adam,200,0.9627039627039627,0.46475666901698104,0.046176791920437006
"(400, 200, 100)",tanh,adam,2000,0.9627039627039627,0.46475666901698104,0.046176791920437006
"(400, 200, 100)",tanh,adam,2500,0.9627039627039627,0.46475666901698104,0.046176791920437006
"(400, 200, 100)",tanh,adam,3000,0.9627039627039627,0.46475666901698104,0.046176791920437006
"(400, 200, 100)",tanh,sgd,200,0.4739803094233474,0.49413203060380473,0.04158446781885832
"(400, 200, 100)",tanh,sgd,2000,0.4739803094233474,0.49413203060380473,0.04158446781885832
"(400, 200, 100)",tanh,sgd,2500,0.4739803094233474,0.49413203060380473,0.04158446781885832
"(400, 200, 100)",tanh,sgd,3000,0.4739803094233474,0.49413203060380473,0.04158446781885832
"(400, 200, 100)",tanh,lbfgs,200,1.0,0.6065225420328539,0.11547727570551257
"(400, 200, 100)",tanh,lbfgs,2000,1.0,0.6065225420328539,0.11547727570551257
"(400, 200, 100)",tanh,lbfgs,2500,1.0,0.6065225420328539,0.11547727570551257
"(400, 200, 100)",tanh,lbfgs,3000,1.0,0.6065225420328539,0.11547727570551257
"(400, 200, 100)",logistic,adam,200,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(400, 200, 100)",logistic,adam,2000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(400, 200, 100)",logistic,adam,2500,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(400, 200, 100)",logistic,adam,3000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(400, 200, 100)",logistic,sgd,200,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(400, 200, 100)",logistic,sgd,2000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(400, 200, 100)",logistic,sgd,2500,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(400, 200, 100)",logistic,sgd,3000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(400, 200, 100)",logistic,lbfgs,200,1.0,0.5620234527796664,0.09246287888836512
"(400, 200, 100)",logistic,lbfgs,2000,1.0,0.5620234527796664,0.09246287888836512
"(400, 200, 100)",logistic,lbfgs,2500,1.0,0.5620234527796664,0.09246287888836512
"(400, 200, 100)",logistic,lbfgs,3000,1.0,0.5620234527796664,0.09246287888836512
"(400, 200, 100)",identity,adam,200,0.4482758620689655,0.4675403225806452,0.055967647520139774
"(400, 200, 100)",identity,adam,2000,0.4482758620689655,0.4675403225806452,0.055967647520139774
"(400, 200, 100)",identity,adam,2500,0.4482758620689655,0.4675403225806452,0.055967647520139774
"(400, 200, 100)",identity,adam,3000,0.4482758620689655,0.4675403225806452,0.055967647520139774
"(400, 200, 100)",identity,sgd,200,0.47909729929707734,0.4779719509736583,0.07397169473222252
"(400, 200, 100)",identity,sgd,2000,0.47909729929707734,0.4779719509736583,0.07397169473222252
"(400, 200, 100)",identity,sgd,2500,0.47909729929707734,0.4779719509736583,0.07397169473222252
"(400, 200, 100)",identity,sgd,3000,0.47909729929707734,0.4779719509736583,0.07397169473222252
"(400, 200, 100)",identity,lbfgs,200,1.0,0.5944066553680335,0.13630271233740696
"(400, 200, 100)",identity,lbfgs,2000,1.0,0.5944066553680335,0.13630271233740696
"(400, 200, 100)",identity,lbfgs,2500,1.0,0.5944066553680335,0.13630271233740696
"(400, 200, 100)",identity,lbfgs,3000,1.0,0.5944066553680335,0.13630271233740696
"(200, 100, 50, 25)",relu,adam,200,0.4482758620689655,0.4427029914529914,0.013491240042150904
"(200, 100, 50, 25)",relu,adam,2000,0.4482758620689655,0.4427029914529914,0.013491240042150904
"(200, 100, 50, 25)",relu,adam,2500,0.4482758620689655,0.4427029914529914,0.013491240042150904
"(200, 100, 50, 25)",relu,adam,3000,0.4482758620689655,0.4427029914529914,0.013491240042150904
"(200, 100, 50, 25)",relu,sgd,200,0.44654088050314467,0.44369091717426024,0.03998130179030077
"(200, 100, 50, 25)",relu,sgd,2000,0.44654088050314467,0.44369091717426024,0.03998130179030077
"(200, 100, 50, 25)",relu,sgd,2500,0.44654088050314467,0.44369091717426024,0.03998130179030077
"(200, 100, 50, 25)",relu,sgd,3000,0.44654088050314467,0.44369091717426024,0.03998130179030077
"(200, 100, 50, 25)",relu,lbfgs,200,1.0,0.5747318209880439,0.0807551155031436
"(200, 100, 50, 25)",relu,lbfgs,2000,1.0,0.5747318209880439,0.0807551155031436
"(200, 100, 50, 25)",relu,lbfgs,2500,1.0,0.5747318209880439,0.0807551155031436
"(200, 100, 50, 25)",relu,lbfgs,3000,1.0,0.5747318209880439,0.0807551155031436
"(200, 100, 50, 25)",tanh,adam,200,0.960845383759733,0.4730094726062468,0.06518278347347853
"(200, 100, 50, 25)",tanh,adam,2000,0.960845383759733,0.4730094726062468,0.06518278347347853
"(200, 100, 50, 25)",tanh,adam,2500,0.960845383759733,0.4730094726062468,0.06518278347347853
"(200, 100, 50, 25)",tanh,adam,3000,0.960845383759733,0.4730094726062468,0.06518278347347853
"(200, 100, 50, 25)",tanh,sgd,200,0.5403993855606759,0.5369138903578354,0.09258480065208652
"(200, 100, 50, 25)",tanh,sgd,2000,0.5403993855606759,0.5369138903578354,0.09258480065208652
"(200, 100, 50, 25)",tanh,sgd,2500,0.5403993855606759,0.5369138903578354,0.09258480065208652
"(200, 100, 50, 25)",tanh,sgd,3000,0.5403993855606759,0.5369138903578354,0.09258480065208652
"(200, 100, 50, 25)",tanh,lbfgs,200,1.0,0.6098397690555644,0.1279357734586672
"(200, 100, 50, 25)",tanh,lbfgs,2000,1.0,0.6098397690555644,0.1279357734586672
"(200, 100, 50, 25)",tanh,lbfgs,2500,1.0,0.6098397690555644,0.1279357734586672
"(200, 100, 50, 25)",tanh,lbfgs,3000,1.0,0.6098397690555644,0.1279357734586672
"(200, 100, 50, 25)",logistic,adam,200,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(200, 100, 50, 25)",logistic,adam,2000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(200, 100, 50, 25)",logistic,adam,2500,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(200, 100, 50, 25)",logistic,adam,3000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(200, 100, 50, 25)",logistic,sgd,200,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(200, 100, 50, 25)",logistic,sgd,2000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(200, 100, 50, 25)",logistic,sgd,2500,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(200, 100, 50, 25)",logistic,sgd,3000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(200, 100, 50, 25)",logistic,lbfgs,200,1.0,0.5938498789346246,0.11158630073830643
"(200, 100, 50, 25)",logistic,lbfgs,2000,1.0,0.5938498789346246,0.11158630073830643
"(200, 100, 50, 25)",logistic,lbfgs,2500,1.0,0.5938498789346246,0.11158630073830643
"(200, 100, 50, 25)",logistic,lbfgs,3000,1.0,0.5938498789346246,0.11158630073830643
"(200, 100, 50, 25)",identity,adam,200,0.5242074219710002,0.48592602385569067,0.06560319356197629
"(200, 100, 50, 25)",identity,adam,2000,0.5242074219710002,0.48592602385569067,0.06560319356197629
"(200, 100, 50, 25)",identity,adam,2500,0.5242074219710002,0.48592602385569067,0.06560319356197629
"(200, 100, 50, 25)",identity,adam,3000,0.5242074219710002,0.48592602385569067,0.06560319356197629
"(200, 100, 50, 25)",identity,sgd,200,0.5584415584415584,0.49568717315941,0.05292704083356989
"(200, 100, 50, 25)",identity,sgd,2000,0.5584415584415584,0.49568717315941,0.05292704083356989
"(200, 100, 50, 25)",identity,sgd,2500,0.5584415584415584,0.49568717315941,0.05292704083356989
"(200, 100, 50, 25)",identity,sgd,3000,0.5584415584415584,0.49568717315941,0.05292704083356989
"(200, 100, 50, 25)",identity,lbfgs,200,1.0,0.6095330343653803,0.14568717498678932
"(200, 100, 50, 25)",identity,lbfgs,2000,1.0,0.6095330343653803,0.14568717498678932
"(200, 100, 50, 25)",identity,lbfgs,2500,1.0,0.6095330343653803,0.14568717498678932
"(200, 100, 50, 25)",identity,lbfgs,3000,1.0,0.6095330343653803,0.14568717498678932
"(300, 150, 75, 35)",relu,adam,200,0.5082469580892294,0.49561738125262716,0.09287815497714778
"(300, 150, 75, 35)",relu,adam,2000,0.5082469580892294,0.49561738125262716,0.09287815497714778
"(300, 150, 75, 35)",relu,adam,2500,0.5082469580892294,0.49561738125262716,0.09287815497714778
"(300, 150, 75, 35)",relu,adam,3000,0.5082469580892294,0.49561738125262716,0.09287815497714778
"(300, 150, 75, 35)",relu,sgd,200,0.47909729929707734,0.4782684676434676,0.06253513358523875
"(300, 150, 75, 35)",relu,sgd,2000,0.47909729929707734,0.4782684676434676,0.06253513358523875
"(300, 150, 75, 35)",relu,sgd,2500,0.47909729929707734,0.4782684676434676,0.06253513358523875
"(300, 150, 75, 35)",relu,sgd,3000,0.47909729929707734,0.4782684676434676,0.06253513358523875
"(300, 150, 75, 35)",relu,lbfgs,200,1.0,0.5915224888106244,0.14095498572473367
"(300, 150, 75, 35)",relu,lbfgs,2000,1.0,0.5915224888106244,0.14095498572473367
"(300, 150, 75, 35)",relu,lbfgs,2500,1.0,0.5915224888106244,0.14095498572473367
"(300, 150, 75, 35)",relu,lbfgs,3000,1.0,0.5915224888106244,0.14095498572473367
"(300, 150, 75, 35)",tanh,adam,200,0.9627039627039627,0.5804247760320628,0.13160736686333294
"(300, 150, 75, 35)",tanh,adam,2000,0.9627039627039627,0.5804247760320628,0.13160736686333294
"(300, 150, 75, 35)",tanh,adam,2500,0.9627039627039627,0.5804247760320628,0.13160736686333294
"(300, 150, 75, 35)",tanh,adam,3000,0.9627039627039627,0.5804247760320628,0.13160736686333294
"(300, 150, 75, 35)",tanh,sgd,200,0.4739803094233474,0.4683803593947037,0.042796856115227044
"(300, 150, 75, 35)",tanh,sgd,2000,0.4739803094233474,0.4683803593947037,0.042796856115227044
"(300, 150, 75, 35)",tanh,sgd,2500,0.4739803094233474,0.4683803593947037,0.042796856115227044
"(300, 150, 75, 35)",tanh,sgd,3000,0.4739803094233474,0.4683803593947037,0.042796856115227044
"(300, 150, 75, 35)",tanh,lbfgs,200,1.0,0.6450268388065531,0.14881030183535543
"(300, 150, 75, 35)",tanh,lbfgs,2000,1.0,0.6450268388065531,0.14881030183535543
"(300, 150, 75, 35)",tanh,lbfgs,2500,1.0,0.6450268388065531,0.14881030183535543
"(300, 150, 75, 35)",tanh,lbfgs,3000,1.0,0.6450268388065531,0.14881030183535543
"(300, 150, 75, 35)",logistic,adam,200,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(300, 150, 75, 35)",logistic,adam,2000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(300, 150, 75, 35)",logistic,adam,2500,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(300, 150, 75, 35)",logistic,adam,3000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(300, 150, 75, 35)",logistic,sgd,200,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(300, 150, 75, 35)",logistic,sgd,2000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(300, 150, 75, 35)",logistic,sgd,2500,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(300, 150, 75, 35)",logistic,sgd,3000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(300, 150, 75, 35)",logistic,lbfgs,200,1.0,0.6316543208063841,0.0954705542155046
"(300, 150, 75, 35)",logistic,lbfgs,2000,1.0,0.6316543208063841,0.0954705542155046
"(300, 150, 75, 35)",logistic,lbfgs,2500,1.0,0.6316543208063841,0.0954705542155046
"(300, 150, 75, 35)",logistic,lbfgs,3000,1.0,0.6316543208063841,0.0954705542155046
"(300, 150, 75, 35)",identity,adam,200,0.7363038238551235,0.4814701795152178,0.06333628350467296
"(300, 150, 75, 35)",identity,adam,2000,0.7363038238551235,0.4814701795152178,0.06333628350467296
"(300, 150, 75, 35)",identity,adam,2500,0.7363038238551235,0.4814701795152178,0.06333628350467296
"(300, 150, 75, 35)",identity,adam,3000,0.7363038238551235,0.4814701795152178,0.06333628350467296
"(300, 150, 75, 35)",identity,sgd,200,0.5445063132303348,0.4836163091102195,0.04014994643422372
"(300, 150, 75, 35)",identity,sgd,2000,0.5445063132303348,0.4836163091102195,0.04014994643422372
"(300, 150, 75, 35)",identity,sgd,2500,0.5445063132303348,0.4836163091102195,0.04014994643422372
"(300, 150, 75, 35)",identity,sgd,3000,0.5445063132303348,0.4836163091102195,0.04014994643422372
"(300, 150, 75, 35)",identity,lbfgs,200,1.0,0.5936549842212536,0.14848662946030058
"(300, 150, 75, 35)",identity,lbfgs,2000,1.0,0.5936549842212536,0.14848662946030058
"(300, 150, 75, 35)",identity,lbfgs,2500,1.0,0.5936549842212536,0.14848662946030058
"(300, 150, 75, 35)",identity,lbfgs,3000,1.0,0.5936549842212536,0.14848662946030058
"(400, 200, 100, 50)",relu,adam,200,0.5031487513572205,0.48548131080389145,0.0586541843254704
"(400, 200, 100, 50)",relu,adam,2000,0.5031487513572205,0.48548131080389145,0.0586541843254704
"(400, 200, 100, 50)",relu,adam,2500,0.5031487513572205,0.48548131080389145,0.0586541843254704
"(400, 200, 100, 50)",relu,adam,3000,0.5031487513572205,0.48548131080389145,0.0586541843254704
"(400, 200, 100, 50)",relu,sgd,200,0.5899122807017544,0.5171968169813226,0.06411484411545307
"(400, 200, 100, 50)",relu,sgd,2000,0.5899122807017544,0.5171968169813226,0.06411484411545307
"(400, 200, 100, 50)",relu,sgd,2500,0.5899122807017544,0.5171968169813226,0.06411484411545307
"(400, 200, 100, 50)",relu,sgd,3000,0.5899122807017544,0.5171968169813226,0.06411484411545307
"(400, 200, 100, 50)",relu,lbfgs,200,1.0,0.6192356669493687,0.12519805291338099
"(400, 200, 100, 50)",relu,lbfgs,2000,1.0,0.6192356669493687,0.12519805291338099
"(400, 200, 100, 50)",relu,lbfgs,2500,1.0,0.6192356669493687,0.12519805291338099
"(400, 200, 100, 50)",relu,lbfgs,3000,1.0,0.6192356669493687,0.12519805291338099
"(400, 200, 100, 50)",tanh,adam,200,0.5049226441631505,0.5530079718205414,0.10662641092209922
"(400, 200, 100, 50)",tanh,adam,2000,0.5049226441631505,0.5530079718205414,0.10662641092209922
"(400, 200, 100, 50)",tanh,adam,2500,0.5049226441631505,0.5530079718205414,0.10662641092209922
"(400, 200, 100, 50)",tanh,adam,3000,0.5049226441631505,0.5530079718205414,0.10662641092209922
"(400, 200, 100, 50)",tanh,sgd,200,0.5487179487179488,0.5778836852120033,0.10653336685517888
"(400, 200, 100, 50)",tanh,sgd,2000,0.5487179487179488,0.5778836852120033,0.10653336685517888
"(400, 200, 100, 50)",tanh,sgd,2500,0.5487179487179488,0.5778836852120033,0.10653336685517888
"(400, 200, 100, 50)",tanh,sgd,3000,0.5487179487179488,0.5778836852120033,0.10653336685517888
"(400, 200, 100, 50)",tanh,lbfgs,200,1.0,0.6384356665531992,0.0973299908656285
"(400, 200, 100, 50)",tanh,lbfgs,2000,1.0,0.6384356665531992,0.0973299908656285
"(400, 200, 100, 50)",tanh,lbfgs,2500,1.0,0.6384356665531992,0.0973299908656285
"(400, 200, 100, 50)",tanh,lbfgs,3000,1.0,0.6384356665531992,0.0973299908656285
"(400, 200, 100, 50)",logistic,adam,200,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(400, 200, 100, 50)",logistic,adam,2000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(400, 200, 100, 50)",logistic,adam,2500,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(400, 200, 100, 50)",logistic,adam,3000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(400, 200, 100, 50)",logistic,sgd,200,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(400, 200, 100, 50)",logistic,sgd,2000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(400, 200, 100, 50)",logistic,sgd,2500,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(400, 200, 100, 50)",logistic,sgd,3000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(400, 200, 100, 50)",logistic,lbfgs,200,1.0,0.6259321379021295,0.06634479134522508
"(400, 200, 100, 50)",logistic,lbfgs,2000,1.0,0.6259321379021295,0.06634479134522508
"(400, 200, 100, 50)",logistic,lbfgs,2500,1.0,0.6259321379021295,0.06634479134522508
"(400, 200, 100, 50)",logistic,lbfgs,3000,1.0,0.6259321379021295,0.06634479134522508
"(400, 200, 100, 50)",identity,adam,200,0.5584415584415584,0.5114129796110229,0.06174388415243752
"(400, 200, 100, 50)",identity,adam,2000,0.5584415584415584,0.5114129796110229,0.06174388415243752
"(400, 200, 100, 50)",identity,adam,2500,0.5584415584415584,0.5114129796110229,0.06174388415243752
"(400, 200, 100, 50)",identity,adam,3000,0.5584415584415584,0.5114129796110229,0.06174388415243752
"(400, 200, 100, 50)",identity,sgd,200,0.6140350877192983,0.5702181348596956,0.11098859606024382
"(400, 200, 100, 50)",identity,sgd,2000,0.6140350877192983,0.5702181348596956,0.11098859606024382
"(400, 200, 100, 50)",identity,sgd,2500,0.6140350877192983,0.5702181348596956,0.11098859606024382
"(400, 200, 100, 50)",identity,sgd,3000,0.6140350877192983,0.5702181348596956,0.11098859606024382
"(400, 200, 100, 50)",identity,lbfgs,200,1.0,0.5898029653132772,0.120200068378476
"(400, 200, 100, 50)",identity,lbfgs,2000,1.0,0.5898029653132772,0.120200068378476
"(400, 200, 100, 50)",identity,lbfgs,2500,1.0,0.5898029653132772,0.120200068378476
"(400, 200, 100, 50)",identity,lbfgs,3000,1.0,0.5898029653132772,0.120200068378476
"(500, 250, 125, 60)",relu,adam,200,0.4482758620689655,0.47011647050581473,0.04195850813254004
"(500, 250, 125, 60)",relu,adam,2000,0.4482758620689655,0.47011647050581473,0.04195850813254004
"(500, 250, 125, 60)",relu,adam,2500,0.4482758620689655,0.47011647050581473,0.04195850813254004
"(500, 250, 125, 60)",relu,adam,3000,0.4482758620689655,0.47011647050581473,0.04195850813254004
"(500, 250, 125, 60)",relu,sgd,200,0.4482758620689655,0.5172621851642485,0.10074367350851514
"(500, 250, 125, 60)",relu,sgd,2000,0.4482758620689655,0.5172621851642485,0.10074367350851514
"(500, 250, 125, 60)",relu,sgd,2500,0.4482758620689655,0.5172621851642485,0.10074367350851514
"(500, 250, 125, 60)",relu,sgd,3000,0.4482758620689655,0.5172621851642485,0.10074367350851514
"(500, 250, 125, 60)",relu,lbfgs,200,1.0,0.6348193421092935,0.11323161212004862
"(500, 250, 125, 60)",relu,lbfgs,2000,1.0,0.6348193421092935,0.11323161212004862
"(500, 250, 125, 60)",relu,lbfgs,2500,1.0,0.6348193421092935,0.11323161212004862
"(500, 250, 125, 60)",relu,lbfgs,3000,1.0,0.6348193421092935,0.11323161212004862
"(500, 250, 125, 60)",tanh,adam,200,0.8687546607009694,0.5167002688172044,0.11621699068991692
"(500, 250, 125, 60)",tanh,adam,2000,0.8687546607009694,0.5167002688172044,0.11621699068991692
"(500, 250, 125, 60)",tanh,adam,2500,0.8687546607009694,0.5167002688172044,0.11621699068991692
"(500, 250, 125, 60)",tanh,adam,3000,0.8687546607009694,0.5167002688172044,0.11621699068991692
"(500, 250, 125, 60)",tanh,sgd,200,0.5944700460829493,0.5238819289649662,0.06521474269550213
"(500, 250, 125, 60)",tanh,sgd,2000,0.5944700460829493,0.5238819289649662,0.06521474269550213
"(500, 250, 125, 60)",tanh,sgd,2500,0.5944700460829493,0.5238819289649662,0.06521474269550213
"(500, 250, 125, 60)",tanh,sgd,3000,0.5944700460829493,0.5238819289649662,0.06521474269550213
"(500, 250, 125, 60)",tanh,lbfgs,200,1.0,0.6135261401557285,0.12336795308966192
"(500, 250, 125, 60)",tanh,lbfgs,2000,1.0,0.6135261401557285,0.12336795308966192
"(500, 250, 125, 60)",tanh,lbfgs,2500,1.0,0.6135261401557285,0.12336795308966192
"(500, 250, 125, 60)",tanh,lbfgs,3000,1.0,0.6135261401557285,0.12336795308966192
"(500, 250, 125, 60)",logistic,adam,200,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(500, 250, 125, 60)",logistic,adam,2000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(500, 250, 125, 60)",logistic,adam,2500,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(500, 250, 125, 60)",logistic,adam,3000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(500, 250, 125, 60)",logistic,sgd,200,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(500, 250, 125, 60)",logistic,sgd,2000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(500, 250, 125, 60)",logistic,sgd,2500,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(500, 250, 125, 60)",logistic,sgd,3000,0.4482758620689655,0.44825854700854695,0.004022169858740673
"(500, 250, 125, 60)",logistic,lbfgs,200,1.0,0.6005691480411065,0.1100108356914779
"(500, 250, 125, 60)",logistic,lbfgs,2000,1.0,0.6005691480411065,0.1100108356914779
"(500, 250, 125, 60)",logistic,lbfgs,2500,1.0,0.6005691480411065,0.1100108356914779
"(500, 250, 125, 60)",logistic,lbfgs,3000,1.0,0.6005691480411065,0.1100108356914779
"(500, 250, 125, 60)",identity,adam,200,0.4482758620689655,0.5101792219620089,0.09769679348858008
"(500, 250, 125, 60)",identity,adam,2000,0.4482758620689655,0.5101792219620089,0.09769679348858008
"(500, 250, 125, 60)",identity,adam,2500,0.4482758620689655,0.5101792219620089,0.09769679348858008
"(500, 250, 125, 60)",identity,adam,3000,0.4482758620689655,0.5101792219620089,0.09769679348858008
"(500, 250, 125, 60)",identity,sgd,200,0.6363636363636364,0.567741935483871,0.07135342412411035
"(500, 250, 125, 60)",identity,sgd,2000,0.6363636363636364,0.567741935483871,0.07135342412411035
"(500, 250, 125, 60)",identity,sgd,2500,0.6363636363636364,0.567741935483871,0.07135342412411035
"(500, 250, 125, 60)",identity,sgd,3000,0.6363636363636364,0.567741935483871,0.07135342412411035
"(500, 250, 125, 60)",identity,lbfgs,200,1.0,0.5790819656328716,0.08935982825044818
"(500, 250, 125, 60)",identity,lbfgs,2000,1.0,0.5790819656328716,0.08935982825044818
"(500, 250, 125, 60)",identity,lbfgs,2500,1.0,0.5790819656328716,0.08935982825044818
"(500, 250, 125, 60)",identity,lbfgs,3000,1.0,0.5790819656328716,0.08935982825044818
